site_id,month,day,year,submission_date,July,August,September
ZW04070C,5,15,2024,2024-05-15 00:00:00,0,0,0
ZW020802,4,19,2024,2024-04-19 00:00:00,0,0,0
ZW010433,2,4,2024,2024-02-04 00:00:00,0,0,0
ZW070426,4,12,2024,2024-04-12 00:00:00,0,0,0
ZW090A17,10,18,2024,2024-10-18 10:03:40,0,0,0
ZW06050A,10,11,2024,2024-10-11 11:53:10,0,0,0
ZW010419,8,20,2024,2024-08-20 00:00:00,0,0,0
ZW080737,9,27,2024,2024-09-27 00:00:00,0,0,1
ZW090A12,10,9,2024,2024-10-09 13:23:40,0,0,0
ZW090A35,10,7,2024,2024-10-07 13:53:59,0,0,0
ZW050533,4,5,2024,2024-04-05 00:00:00,0,0,0
ZW030561,6,19,2024,2024-06-19 00:00:00,0,0,0
ZW010349,6,5,2024,2024-06-05 00:00:00,0,0,0
ZW000A35,10,3,2024,2024-10-03 08:39:22,0,0,0
ZW07050B,7,20,2024,2024-07-20 00:00:00,0,0,0
ZW070427,10,2,2024,2024-10-02 06:52:46,0,0,0
ZW090A33,8,30,2024,2024-08-30 00:00:00,0,1,0
ZW090A14,9,29,2024,2024-09-29 00:00:00,0,0,1
ZW060477,7,15,2024,2024-07-15 00:00:00,0,0,0
ZW000B02,10,24,2024,2024-10-24 08:21:33,0,0,0
ZW080592,3,15,2024,2024-03-15 00:00:00,0,0,0
ZW060635,6,27,2024,2024-06-27 00:00:00,0,0,0
ZW06070E,2,8,2024,2024-02-08 00:00:00,0,0,0
ZW080692,5,31,2024,2024-05-31 00:00:00,0,0,0
ZW05050A,7,12,2024,2024-07-12 00:00:00,0,0,0
ZW02080B,5,15,2024,2024-05-15 00:00:00,0,0,0
ZW090A10,5,18,2024,2024-05-18 00:00:00,0,0,0
ZW090A05,4,30,2024,2024-04-30 00:00:00,0,0,0
ZW03090A,10,22,2024,2024-10-22 12:35:24,0,0,0
ZW010447,7,10,2024,2024-07-10 00:00:00,0,0,0
ZW04050B,5,22,2024,2024-05-22 00:00:00,0,0,0
ZW080493,7,26,2024,2024-07-26 00:00:00,1,0,0
ZW000A29,6,27,2024,2024-06-27 00:00:00,0,0,0
ZW010329,10,6,2024,2024-10-06 16:19:40,0,0,0
ZW08020A,9,8,2024,2024-09-08 00:00:00,0,0,0
ZW080725,10,28,2024,2024-10-28 11:45:07,0,0,0
ZW030328,7,19,2024,2024-07-19 00:00:00,0,0,0
ZW090A05,7,2,2024,2024-07-02 00:00:00,0,0,0
ZW080628,4,28,2024,2024-04-28 00:00:00,0,0,0
ZW020489,7,2,2024,2024-07-02 00:00:00,0,0,0
ZW000A02,6,3,2024,2024-06-03 00:00:00,0,0,0
ZW060745,10,16,2024,2024-10-16 07:42:02,0,0,0
ZW06050B,7,27,2024,2024-07-27 00:00:00,1,0,0
ZW010329,10,5,2024,2024-10-05 18:21:36,0,0,0
ZW070427,4,29,2024,2024-04-29 00:00:00,0,0,0
ZW090A04,8,31,2024,2024-08-31 00:00:00,0,1,0
ZW000A53,4,3,2024,2024-04-03 00:00:00,0,0,0
ZW070605,9,24,2024,2024-09-24 00:00:00,0,0,0
ZW070301,10,16,2024,2024-10-16 15:40:41,0,0,0
ZW04040A,10,28,2024,2024-10-28 15:09:21,0,0,0
ZW030746,4,25,2024,2024-04-25 00:00:00,0,0,0
ZW060627,8,6,2024,2024-08-06 00:00:00,0,0,0
ZW04040A,10,21,2024,2024-10-21 11:28:51,0,0,0
ZW080729,8,8,2024,2024-08-08 00:00:00,0,0,0
ZW030333,10,22,2024,2024-10-22 13:56:29,0,0,0
ZW090A06,10,24,2024,2024-10-24 10:37:19,0,0,0
ZW060408,7,27,2024,2024-07-27 00:00:00,1,0,0
ZW05020A,10,22,2024,2024-10-22 01:27:03,0,0,0
ZW05020A,10,22,2024,2024-10-22 02:43:41,0,0,0
ZW000A20,4,3,2024,2024-04-03 00:00:00,0,0,0
ZW04040D,4,6,2024,2024-04-06 00:00:00,0,0,0
ZW04040A,10,30,2024,2024-10-30 10:18:40,0,0,0
ZW000A37,7,5,2024,2024-07-05 00:00:00,0,0,0
ZW000A25,7,28,2024,2024-07-28 00:00:00,1,0,0
ZW070463,4,6,2024,2024-04-06 00:00:00,0,0,0
ZW080628,4,22,2024,2024-04-22 00:00:00,0,0,0
ZW030391,7,3,2024,2024-07-03 00:00:00,0,0,0
ZW080506,7,7,2024,2024-07-07 00:00:00,0,0,0
ZW080608,10,3,2024,2024-10-03 13:29:56,0,0,0
ZW050631,4,25,2024,2024-04-25 00:00:00,0,0,0
ZW060325,4,9,2024,2024-04-09 00:00:00,0,0,0
ZW05060A,10,14,2024,2024-10-14 07:22:56,0,0,0
ZW070445,5,23,2024,2024-05-23 00:00:00,0,0,0
ZW02040A,10,8,2024,2024-10-08 22:42:08,0,0,0
ZW090A03,10,10,2024,2024-10-10 16:48:16,0,0,0
ZW04010B,10,15,2024,2024-10-15 09:28:05,0,0,0
ZW05020A,7,7,2024,2024-07-07 00:00:00,0,0,0
ZW090A06,4,24,2024,2024-04-24 00:00:00,0,0,0
ZW07060D,7,8,2024,2024-07-08 00:00:00,0,0,0
ZW000A27,6,13,2024,2024-06-13 00:00:00,0,0,0
ZW080427,4,21,2024,2024-04-21 00:00:00,0,0,0
ZW05040B,10,2,2024,2024-10-02 05:24:43,0,0,0
ZW090A05,2,23,2024,2024-02-23 00:00:00,0,0,0
ZW080226,10,2,2024,2024-10-02 10:04:17,0,0,0
ZW070491,7,24,2024,2024-07-24 00:00:00,0,0,0
ZW080204,5,18,2024,2024-05-18 00:00:00,0,0,0
ZW090A17,6,27,2024,2024-06-27 00:00:00,0,0,0
ZW060626,2,3,2024,2024-02-03 00:00:00,0,0,0
ZW080506,5,11,2024,2024-05-11 00:00:00,0,0,0
ZW080507,8,15,2024,2024-08-15 00:00:00,0,0,0
ZW020830,6,3,2024,2024-06-03 00:00:00,0,0,0
ZW090A12,7,5,2024,2024-07-05 00:00:00,0,0,0
ZW04040A,10,17,2024,2024-10-17 12:04:15,0,0,0
ZW080403,3,7,2024,2024-03-07 00:00:00,0,0,0
ZW030723,7,9,2024,2024-07-09 00:00:00,0,0,0
ZW020833,7,24,2024,2024-07-24 00:00:00,0,0,0
ZW080737,10,2,2024,2024-10-02 07:53:35,0,0,0
ZW080204,9,23,2024,2024-09-23 00:00:00,0,0,0
ZW04040A,10,11,2024,2024-10-11 13:46:42,0,0,0
ZW080734,2,10,2024,2024-02-10 00:00:00,0,0,0
ZW05040B,7,26,2024,2024-07-26 00:00:00,1,0,0
ZW090A05,2,24,2024,2024-02-24 00:00:00,0,0,0
ZW030561,6,19,2024,2024-06-19 00:00:00,0,0,0
ZW06050B,7,27,2024,2024-07-27 00:00:00,1,0,0
ZW070396,6,9,2024,2024-06-09 00:00:00,0,0,0
ZW04040A,10,22,2024,2024-10-22 06:35:24,0,0,0
ZW000A53,9,13,2024,2024-09-13 00:00:00,0,0,0
ZW080403,8,23,2024,2024-08-23 00:00:00,0,0,0
ZW080726,10,13,2024,2024-10-13 12:54:34,0,0,0
ZW02040A,10,8,2024,2024-10-08 22:02:32,0,0,0
ZW060676,2,3,2024,2024-02-03 00:00:00,0,0,0
ZW050631,10,7,2024,2024-10-07 18:24:28,0,0,0
ZW05050B,7,10,2024,2024-07-10 00:00:00,0,0,0
ZW04040A,10,11,2024,2024-10-11 14:54:37,0,0,0
ZW04070C,6,19,2024,2024-06-19 00:00:00,0,0,0
ZW000A13,4,3,2024,2024-04-03 00:00:00,0,0,0
ZW080504,10,3,2024,2024-10-03 11:42:28,0,0,0
ZW010433,3,30,2024,2024-03-30 00:00:00,0,0,0
ZW07050A,4,29,2024,2024-04-29 00:00:00,0,0,0
ZW090A27,10,4,2024,2024-10-04 09:38:25,0,0,0
ZW06050B,7,29,2024,2024-07-29 00:00:00,1,0,0
ZW020534,7,26,2024,2024-07-26 00:00:00,1,0,0
ZW060179,8,8,2024,2024-08-08 00:00:00,0,0,0
ZW080204,4,17,2024,2024-04-17 00:00:00,0,0,0
ZW030704,4,8,2024,2024-04-08 00:00:00,0,0,0
ZW080592,3,12,2024,2024-03-12 00:00:00,0,0,0
ZW01050G,10,8,2024,2024-10-08 22:01:32,0,0,0
ZW05060A,9,27,2024,2024-09-27 00:00:00,0,0,1
ZW070563,7,8,2024,2024-07-08 00:00:00,0,0,0
ZW08040E,7,30,2024,2024-07-30 00:00:00,1,0,0
ZW030228,10,25,2024,2024-10-25 17:40:46,0,0,0
ZW030723,6,23,2024,2024-06-23 00:00:00,0,0,0
ZW080328,10,18,2024,2024-10-18 01:28:32,0,0,0
ZW090A06,5,27,2024,2024-05-27 00:00:00,0,0,0
ZW090A27,5,29,2024,2024-05-29 00:00:00,0,0,0
ZW01050G,10,15,2024,2024-10-15 06:01:15,0,0,0
ZW060745,10,25,2024,2024-10-25 10:33:30,0,0,0
ZW020475,3,27,2024,2024-03-27 00:00:00,0,0,0
ZW030391,7,3,2024,2024-07-03 00:00:00,0,0,0
ZW010136,9,3,2024,2024-09-03 00:00:00,0,0,0
ZW030328,7,14,2024,2024-07-14 00:00:00,0,0,0
ZW050628,7,15,2024,2024-07-15 00:00:00,0,0,0
ZW020475,3,27,2024,2024-03-27 00:00:00,0,0,0
ZW050226,9,24,2024,2024-09-24 00:00:00,0,0,0
ZW090A17,10,18,2024,2024-10-18 14:31:11,0,0,0
ZW030338,7,4,2024,2024-07-04 00:00:00,0,0,0
ZW080532,5,22,2024,2024-05-22 00:00:00,0,0,0
ZW05020A,10,22,2024,2024-10-22 04:27:46,0,0,0
ZW04020C,10,17,2024,2024-10-17 10:10:13,0,0,0
ZW030722,4,12,2024,2024-04-12 00:00:00,0,0,0
ZW000A01,7,7,2024,2024-07-07 00:00:00,0,0,0
ZW030328,7,7,2024,2024-07-07 00:00:00,0,0,0
ZW010319,7,20,2024,2024-07-20 00:00:00,0,0,0
ZW080403,3,2,2024,2024-03-02 00:00:00,0,0,0
ZW080204,9,24,2024,2024-09-24 00:00:00,0,0,0
ZW06070A,10,7,2024,2024-10-07 19:57:51,0,0,0
ZW000A19,10,2,2024,2024-10-02 10:03:53,0,0,0
ZW080530,5,13,2024,2024-05-13 00:00:00,0,0,0
ZW01040A,5,26,2024,2024-05-26 00:00:00,0,0,0
ZW08070A,10,21,2024,2024-10-21 17:05:56,0,0,0
ZW090A33,10,7,2024,2024-10-07 12:14:59,0,0,0
ZW070427,7,12,2024,2024-07-12 00:00:00,0,0,0
ZW000A47,10,25,2024,2024-10-25 14:04:35,0,0,0
ZW080328,10,18,2024,2024-10-18 01:28:24,0,0,0
ZW05060A,7,16,2024,2024-07-16 00:00:00,0,0,0
ZW090A13,10,8,2024,2024-10-08 13:09:38,0,0,0
ZW080606,8,30,2024,2024-08-30 00:00:00,0,1,0
ZW080592,6,21,2024,2024-06-21 00:00:00,0,0,0
ZW080592,10,7,2024,2024-10-07 22:52:22,0,0,0
ZW000A25,6,29,2024,2024-06-29 00:00:00,0,0,0
ZW070311,9,12,2024,2024-09-12 00:00:00,0,0,0
ZW020833,6,11,2024,2024-06-11 00:00:00,0,0,0
ZW070445,5,15,2024,2024-05-15 00:00:00,0,0,0
ZW090A06,10,15,2024,2024-10-15 12:18:54,0,0,0
ZW030924,10,25,2024,2024-10-25 08:02:43,0,0,0
ZW070414,6,25,2024,2024-06-25 00:00:00,0,0,0
ZW07040A,10,22,2024,2024-10-22 08:25:10,0,0,0
ZW050533,7,11,2024,2024-07-11 00:00:00,0,0,0
ZW030926,5,3,2024,2024-05-03 00:00:00,0,0,0
ZW060125,10,25,2024,2024-10-25 12:32:56,0,0,0
ZW06040C,10,16,2024,2024-10-16 12:24:59,0,0,0
ZW06050B,7,19,2024,2024-07-19 00:00:00,0,0,0
ZW030325,8,14,2024,2024-08-14 00:00:00,0,0,0
ZW000A68,7,28,2024,2024-07-28 00:00:00,1,0,0
ZW030227,10,29,2024,2024-10-29 14:54:49,0,0,0
ZW030927,3,7,2024,2024-03-07 00:00:00,0,0,0
ZW040227,10,23,2024,2024-10-23 10:22:59,0,0,0
ZW090A04,8,29,2024,2024-08-29 00:00:00,0,1,0
ZW030226,10,23,2024,2024-10-23 12:40:20,0,0,0
ZW080601,8,16,2024,2024-08-16 00:00:00,0,0,0
ZW03090A,10,15,2024,2024-10-15 13:16:04,0,0,0
ZW080503,6,27,2024,2024-06-27 00:00:00,0,0,0
ZW070306,9,24,2024,2024-09-24 00:00:00,0,0,0
ZW05020A,6,26,2024,2024-06-26 00:00:00,0,0,0
ZW090A03,4,2,2024,2024-04-02 00:00:00,0,0,0
ZW010390,2,12,2024,2024-02-12 00:00:00,0,0,0
ZW020308,3,28,2024,2024-03-28 00:00:00,0,0,0
ZW030562,6,19,2024,2024-06-19 00:00:00,0,0,0
ZW010328,10,4,2024,2024-10-04 06:45:28,0,0,0
ZW090A02,4,30,2024,2024-04-30 00:00:00,0,0,0
ZW080540,7,4,2024,2024-07-04 00:00:00,0,0,0
ZW080692,10,23,2024,2024-10-23 11:47:58,0,0,0
ZW060630,10,11,2024,2024-10-11 10:13:28,0,0,0
ZW080592,3,11,2024,2024-03-11 00:00:00,0,0,0
ZW080210,8,27,2024,2024-08-27 00:00:00,0,1,0
ZW090A11,7,3,2024,2024-07-03 00:00:00,0,0,0
ZW080702,10,22,2024,2024-10-22 14:53:32,0,0,0
ZW030248,10,29,2024,2024-10-29 14:54:59,0,0,0
ZW090A10,10,7,2024,2024-10-07 12:11:05,0,0,0
ZW08040E,7,29,2024,2024-07-29 00:00:00,1,0,0
ZW090A49,10,25,2024,2024-10-25 12:31:03,0,0,0
ZW010328,6,23,2024,2024-06-23 00:00:00,0,0,0
ZW05040B,7,8,2024,2024-07-08 00:00:00,0,0,0
ZW070563,8,3,2024,2024-08-03 00:00:00,0,0,0
ZW08030A,10,14,2024,2024-10-14 09:53:36,0,0,0
ZW050402,7,9,2024,2024-07-09 00:00:00,0,0,0
ZW020425,9,26,2024,2024-09-26 00:00:00,0,0,1
ZW050226,3,28,2024,2024-03-28 00:00:00,0,0,0
ZW08040A,6,19,2024,2024-06-19 00:00:00,0,0,0
ZW080692,5,12,2024,2024-05-12 00:00:00,0,0,0
ZW070401,4,19,2024,2024-04-19 00:00:00,0,0,0
ZW010433,10,10,2024,2024-10-10 12:41:21,0,0,0
ZW070491,7,16,2024,2024-07-16 00:00:00,0,0,0
ZW000A01,6,16,2024,2024-06-16 00:00:00,0,0,0
ZW070566,7,25,2024,2024-07-25 00:00:00,1,0,0
ZW090A06,4,19,2024,2024-04-19 00:00:00,0,0,0
ZW080726,4,17,2024,2024-04-17 00:00:00,0,0,0
ZW030746,4,21,2024,2024-04-21 00:00:00,0,0,0
ZW060106,10,7,2024,2024-10-07 19:54:59,0,0,0
ZW07050B,7,17,2024,2024-07-17 00:00:00,0,0,0
ZW02080B,7,20,2024,2024-07-20 00:00:00,0,0,0
ZW090A05,2,26,2024,2024-02-26 00:00:00,0,0,0
ZW070563,10,24,2024,2024-10-24 10:37:06,0,0,0
ZW060106,10,7,2024,2024-10-07 18:27:06,0,0,0
ZW050628,7,19,2024,2024-07-19 00:00:00,0,0,0
ZW060179,7,20,2024,2024-07-20 00:00:00,0,0,0
ZW060745,10,16,2024,2024-10-16 09:21:27,0,0,0
ZW08070C,9,12,2024,2024-09-12 00:00:00,0,0,0
ZW070491,4,8,2024,2024-04-08 00:00:00,0,0,0
ZW04040A,10,28,2024,2024-10-28 19:56:03,0,0,0
ZW080530,5,27,2024,2024-05-27 00:00:00,0,0,0
ZW040299,10,14,2024,2024-10-14 10:59:13,0,0,0
ZW060220,7,13,2024,2024-07-13 00:00:00,0,0,0
ZW090A17,10,18,2024,2024-10-18 05:09:44,0,0,0
ZW020821,6,7,2024,2024-06-07 00:00:00,0,0,0
ZW020821,9,18,2024,2024-09-18 00:00:00,0,0,0
ZW070463,4,6,2024,2024-04-06 00:00:00,0,0,0
ZW05060A,7,16,2024,2024-07-16 00:00:00,0,0,0
ZW020833,6,11,2024,2024-06-11 00:00:00,0,0,0
ZW050603,7,13,2024,2024-07-13 00:00:00,0,0,0
ZW02030B,10,2,2024,2024-10-02 10:27:27,0,0,0
ZW070586,4,30,2024,2024-04-30 00:00:00,0,0,0
ZW060501,7,8,2024,2024-07-08 00:00:00,0,0,0
ZW080493,7,25,2024,2024-07-25 00:00:00,1,0,0
ZW08070C,9,15,2024,2024-09-15 00:00:00,0,0,0
ZW080628,9,11,2024,2024-09-11 00:00:00,0,0,0
ZW06070D,10,20,2024,2024-10-20 15:23:24,0,0,0
ZW080692,5,14,2024,2024-05-14 00:00:00,0,0,0
ZW030328,7,25,2024,2024-07-25 00:00:00,1,0,0
ZW080204,9,25,2024,2024-09-25 00:00:00,0,0,1
ZW090A03,8,30,2024,2024-08-30 00:00:00,0,1,0
ZW05060A,7,15,2024,2024-07-15 00:00:00,0,0,0
ZW030328,7,31,2024,2024-07-31 00:00:00,1,0,0
ZW040502,4,8,2024,2024-04-08 00:00:00,0,0,0
ZW06020B,10,22,2024,2024-10-22 08:59:21,0,0,0
ZW08070C,9,13,2024,2024-09-13 00:00:00,0,0,0
ZW000A29,6,27,2024,2024-06-27 00:00:00,0,0,0
ZW060220,7,13,2024,2024-07-13 00:00:00,0,0,0
ZW020331,10,25,2024,2024-10-25 18:28:59,0,0,0
ZW000A23,5,30,2024,2024-05-30 00:00:00,0,0,0
ZW000A01,2,28,2024,2024-02-28 00:00:00,0,0,0
ZW060362,4,10,2024,2024-04-10 00:00:00,0,0,0
ZW030391,7,3,2024,2024-07-03 00:00:00,0,0,0
ZW010329,7,6,2024,2024-07-06 00:00:00,0,0,0
ZW090A06,10,8,2024,2024-10-08 05:40:08,0,0,0
ZW040206,10,30,2024,2024-10-30 01:18:07,0,0,0
ZW06050A,7,9,2024,2024-07-09 00:00:00,0,0,0
ZW080493,7,23,2024,2024-07-23 00:00:00,0,0,0
ZW090A10,10,8,2024,2024-10-08 07:26:39,0,0,0
ZW03090A,10,15,2024,2024-10-15 16:46:25,0,0,0
ZW050534,9,24,2024,2024-09-24 00:00:00,0,0,0
ZW04070C,5,15,2024,2024-05-15 00:00:00,0,0,0
ZW070491,10,21,2024,2024-10-21 17:59:28,0,0,0
ZW04040A,10,24,2024,2024-10-24 14:15:21,0,0,0
ZW070605,7,24,2024,2024-07-24 00:00:00,0,0,0
ZW03030A,10,24,2024,2024-10-24 19:57:58,0,0,0
ZW040433,6,7,2024,2024-06-07 00:00:00,0,0,0
ZW080506,8,21,2024,2024-08-21 00:00:00,0,0,0
ZW070462,10,15,2024,2024-10-15 09:28:15,0,0,0
ZW08070A,10,23,2024,2024-10-23 16:22:37,0,0,0
ZW06070E,10,11,2024,2024-10-11 05:29:48,0,0,0
ZW000A38,10,22,2024,2024-10-22 10:38:52,0,0,0
ZW090A10,10,8,2024,2024-10-08 09:23:44,0,0,0
ZW080507,6,24,2024,2024-06-24 00:00:00,0,0,0
ZW060792,7,8,2024,2024-07-08 00:00:00,0,0,0
ZW03020D,6,26,2024,2024-06-26 00:00:00,0,0,0
ZW08070A,10,23,2024,2024-10-23 16:23:30,0,0,0
ZW050406,7,8,2024,2024-07-08 00:00:00,0,0,0
ZW030328,10,30,2024,2024-10-30 22:53:43,0,0,0
ZW04020A,10,9,2024,2024-10-09 09:30:34,0,0,0
ZW020834,4,9,2024,2024-04-09 00:00:00,0,0,0
ZW070306,10,14,2024,2024-10-14 14:47:58,0,0,0
ZW080230,10,8,2024,2024-10-08 04:27:36,0,0,0
ZW080491,9,20,2024,2024-09-20 00:00:00,0,0,0
ZW090A04,2,27,2024,2024-02-27 00:00:00,0,0,0
ZW04040A,10,24,2024,2024-10-24 16:30:11,0,0,0
ZW080606,7,23,2024,2024-07-23 00:00:00,0,0,0
ZW04020D,10,10,2024,2024-10-10 09:00:41,0,0,0
ZW060745,2,8,2024,2024-02-08 00:00:00,0,0,0
ZW010434,2,28,2024,2024-02-28 00:00:00,0,0,0
ZW070563,10,23,2024,2024-10-23 10:24:14,0,0,0
ZW060592,7,7,2024,2024-07-07 00:00:00,0,0,0
ZW010544,10,8,2024,2024-10-08 01:01:58,0,0,0
ZW030926,4,21,2024,2024-04-21 00:00:00,0,0,0
ZW090A10,10,8,2024,2024-10-08 11:21:33,0,0,0
ZW04040A,10,8,2024,2024-10-08 02:52:37,0,0,0
ZW05060A,7,16,2024,2024-07-16 00:00:00,0,0,0
ZW080725,10,28,2024,2024-10-28 11:45:36,0,0,0
ZW070637,10,24,2024,2024-10-24 21:54:21,0,0,0
ZW030325,6,29,2024,2024-06-29 00:00:00,0,0,0
ZW06070A,10,17,2024,2024-10-17 14:24:43,0,0,0
ZW030701,6,3,2024,2024-06-03 00:00:00,0,0,0
ZW080324,9,14,2024,2024-09-14 00:00:00,0,0,0
ZW000A19,6,27,2024,2024-06-27 00:00:00,0,0,0
ZW010561,5,8,2024,2024-05-08 00:00:00,0,0,0
ZW050228,10,24,2024,2024-10-24 16:31:37,0,0,0
ZW010329,10,5,2024,2024-10-05 14:49:31,0,0,0
ZW060627,7,30,2024,2024-07-30 00:00:00,1,0,0
ZW090A03,8,30,2024,2024-08-30 00:00:00,0,1,0
ZW08040A,10,25,2024,2024-10-25 14:05:11,0,0,0
ZW070311,8,4,2024,2024-08-04 00:00:00,0,0,0
ZW040162,3,27,2024,2024-03-27 00:00:00,0,0,0
ZW090A05,8,29,2024,2024-08-29 00:00:00,0,1,0
ZW030728,7,10,2024,2024-07-10 00:00:00,0,0,0
ZW080507,10,2,2024,2024-10-02 13:23:17,0,0,0
ZW030340,7,8,2024,2024-07-08 00:00:00,0,0,0
ZW060501,7,12,2024,2024-07-12 00:00:00,0,0,0
ZW04040A,10,8,2024,2024-10-08 02:52:23,0,0,0
ZW090A66,2,22,2024,2024-02-22 00:00:00,0,0,0
ZW090A33,10,23,2024,2024-10-23 07:45:43,0,0,0
ZW060368,8,22,2024,2024-08-22 00:00:00,0,0,0
ZW05060A,9,27,2024,2024-09-27 00:00:00,0,0,1
ZW04040A,10,8,2024,2024-10-08 02:53:49,0,0,0
ZW04020D,10,10,2024,2024-10-10 08:58:26,0,0,0
ZW090A13,9,4,2024,2024-09-04 00:00:00,0,0,0
ZW080403,6,10,2024,2024-06-10 00:00:00,0,0,0
ZW080403,10,17,2024,2024-10-17 16:19:44,0,0,0
ZW020525,7,31,2024,2024-07-31 00:00:00,1,0,0
ZW080737,8,3,2024,2024-08-03 00:00:00,0,0,0
ZW090A04,8,29,2024,2024-08-29 00:00:00,0,1,0
ZW070339,5,31,2024,2024-05-31 00:00:00,0,0,0
ZW090A10,10,8,2024,2024-10-08 13:06:53,0,0,0
ZW000A47,7,1,2024,2024-07-01 00:00:00,0,0,0
ZW010349,6,10,2024,2024-06-10 00:00:00,0,0,0
ZW06040B,7,25,2024,2024-07-25 00:00:00,1,0,0
ZW070559,7,11,2024,2024-07-11 00:00:00,0,0,0
ZW060625,2,4,2024,2024-02-04 00:00:00,0,0,0
ZW020832,7,11,2024,2024-07-11 00:00:00,0,0,0
ZW060220,7,13,2024,2024-07-13 00:00:00,0,0,0
ZW090A10,10,8,2024,2024-10-08 11:22:07,0,0,0
ZW090A14,9,6,2024,2024-09-06 00:00:00,0,0,0
ZW020475,3,27,2024,2024-03-27 00:00:00,0,0,0
ZW030503,8,9,2024,2024-08-09 00:00:00,0,0,0
ZW090A04,8,29,2024,2024-08-29 00:00:00,0,1,0
ZW070491,10,15,2024,2024-10-15 16:46:59,0,0,0
ZW01040A,3,19,2024,2024-03-19 00:00:00,0,0,0
ZW090A10,9,11,2024,2024-09-11 00:00:00,0,0,0
ZW020802,4,16,2024,2024-04-16 00:00:00,0,0,0
ZW000A01,3,10,2024,2024-03-10 00:00:00,0,0,0
ZW070464,5,18,2024,2024-05-18 00:00:00,0,0,0
ZW06070A,10,17,2024,2024-10-17 08:30:11,0,0,0
ZW010536,10,4,2024,2024-10-04 14:41:33,0,0,0
ZW050628,7,15,2024,2024-07-15 00:00:00,0,0,0
ZW07030C,10,31,2024,2024-10-31 08:54:49,0,0,0
ZW090A10,10,8,2024,2024-10-08 09:22:20,0,0,0
ZW030746,4,10,2024,2024-04-10 00:00:00,0,0,0
ZW060502,7,6,2024,2024-07-06 00:00:00,0,0,0
ZW050629,7,16,2024,2024-07-16 00:00:00,0,0,0
ZW07050A,4,27,2024,2024-04-27 00:00:00,0,0,0
ZW080230,10,7,2024,2024-10-07 22:51:04,0,0,0
ZW060230,7,15,2024,2024-07-15 00:00:00,0,0,0
ZW090A14,5,29,2024,2024-05-29 00:00:00,0,0,0
ZW010544,10,8,2024,2024-10-08 01:01:57,0,0,0
ZW060625,2,4,2024,2024-02-04 00:00:00,0,0,0
ZW08030A,8,1,2024,2024-08-01 00:00:00,0,0,0
ZW000A41,10,11,2024,2024-10-11 07:31:02,0,0,0
ZW08020A,9,7,2024,2024-09-07 00:00:00,0,0,0
ZW000A34,4,30,2024,2024-04-30 00:00:00,0,0,0
ZW080602,6,21,2024,2024-06-21 00:00:00,0,0,0
ZW010329,9,11,2024,2024-09-11 00:00:00,0,0,0
ZW060628,8,17,2024,2024-08-17 00:00:00,0,0,0
ZW080583,5,2,2024,2024-05-02 00:00:00,0,0,0
ZW06050D,7,5,2024,2024-07-05 00:00:00,0,0,0
ZW030330,7,8,2024,2024-07-08 00:00:00,0,0,0
ZW020343,3,28,2024,2024-03-28 00:00:00,0,0,0
ZW060220,6,17,2024,2024-06-17 00:00:00,0,0,0
ZW080536,10,2,2024,2024-10-02 13:45:06,0,0,0
ZW020502,7,13,2024,2024-07-13 00:00:00,0,0,0
ZW060627,8,5,2024,2024-08-05 00:00:00,0,0,0
ZW010419,6,7,2024,2024-06-07 00:00:00,0,0,0
ZW040249,5,9,2024,2024-05-09 00:00:00,0,0,0
ZW030328,10,2,2024,2024-10-02 10:50:40,0,0,0
ZW030561,6,19,2024,2024-06-19 00:00:00,0,0,0
ZW070491,7,15,2024,2024-07-15 00:00:00,0,0,0
ZW000A69,4,3,2024,2024-04-03 00:00:00,0,0,0
ZW05060A,9,27,2024,2024-09-27 00:00:00,0,0,1
ZW040249,5,16,2024,2024-05-16 00:00:00,0,0,0
ZW080526,10,9,2024,2024-10-09 00:23:21,0,0,0
ZW08040A,9,10,2024,2024-09-10 00:00:00,0,0,0
ZW070532,5,6,2024,2024-05-06 00:00:00,0,0,0
ZW030728,7,10,2024,2024-07-10 00:00:00,0,0,0
ZW080506,8,24,2024,2024-08-24 00:00:00,0,0,0
ZW010419,5,7,2024,2024-05-07 00:00:00,0,0,0
ZW080304,7,12,2024,2024-07-12 00:00:00,0,0,0
ZW080226,10,6,2024,2024-10-06 07:41:21,0,0,0
ZW06070A,10,16,2024,2024-10-16 21:01:34,0,0,0
ZW070311,7,12,2024,2024-07-12 00:00:00,0,0,0
ZW020831,4,23,2024,2024-04-23 00:00:00,0,0,0
ZW04040A,10,22,2024,2024-10-22 06:38:09,0,0,0
ZW000A09,2,28,2024,2024-02-28 00:00:00,0,0,0
ZW020488,2,22,2024,2024-02-22 00:00:00,0,0,0
ZW080308,5,22,2024,2024-05-22 00:00:00,0,0,0
ZW020835,7,2,2024,2024-07-02 00:00:00,0,0,0
ZW060628,8,5,2024,2024-08-05 00:00:00,0,0,0
ZW060330,7,25,2024,2024-07-25 00:00:00,1,0,0
ZW080391,7,8,2024,2024-07-08 00:00:00,0,0,0
ZW07050B,7,17,2024,2024-07-17 00:00:00,0,0,0
ZW080506,8,22,2024,2024-08-22 00:00:00,0,0,0
ZW040127,3,27,2024,2024-03-27 00:00:00,0,0,0
ZW010419,6,20,2024,2024-06-20 00:00:00,0,0,0
ZW08070C,9,9,2024,2024-09-09 00:00:00,0,0,0
